match_id,team,passer,recipient,weight
3857268,Canada,Kamal Miller,Atiba Hutchinson,3
3857268,Canada,Kamal Miller,David Junior Hoilett,2
3857268,Canada,Kamal Miller,Ismael Koné,7
3857268,Canada,Kamal Miller,Jonathan David,1
3857268,Canada,Kamal Miller,Liam Millar,1
3857268,Canada,Kamal Miller,Milan Borjan,4
3857268,Canada,Kamal Miller,Sam Adekugbe,4
3857268,Canada,Kamal Miller,Stephen Antunes Eustáquio,5
3857268,Canada,Kamal Miller,Steven de Sousa Vitoria,4
3857268,Canada,Kamal Miller,Tajon Buchanan,2
3857268,Canada,Liam Millar,Cyle Larin,1
3857268,Canada,Liam Millar,Jonathan David,1
3857268,Canada,Liam Millar,Kamal Miller,1
3857268,Canada,Liam Millar,Sam Adekugbe,2
3857268,Canada,Sam Adekugbe,Alphonso Davies,1
3857268,Canada,Sam Adekugbe,Cyle Larin,2
3857268,Canada,Sam Adekugbe,Ismael Koné,3
3857268,Canada,Sam Adekugbe,Jonathan Osorio,5
3857268,Canada,Sam Adekugbe,Kamal Miller,5
3857268,Canada,Sam Adekugbe,Liam Millar,1
3857268,Canada,Sam Adekugbe,Stephen Antunes Eustáquio,3
3857269,Brazil,Alex Nicolao Telles,Alisson Ramsés Becker,1
3857269,Brazil,Alex Nicolao Telles,Bruno Guimarães Rodriguez Moura,1
3857269,Brazil,Alex Nicolao Telles,Carlos Henrique Casimiro,1
3857269,Brazil,Alex Nicolao Telles,Gabriel Fernando de Jesus,2
3857269,Brazil,Alex Nicolao Telles,Rodrygo Silva de Goes,1
3857269,Brazil,Alex Nicolao Telles,Thiago Emiliano da Silva,1
3857269,Brazil,Alex Nicolao Telles,Vinícius José Paixão de Oliveira Júnior,3
3857269,Brazil,Alisson Ramsés Becker,Alex Nicolao Telles,1
3857269,Brazil,Alisson Ramsés Becker,Alex Sandro Lobo Silva,1
3857269,Brazil,Alisson Ramsés Becker,Marcos Aoás Corrêa,5
3857269,Brazil,Alisson Ramsés Becker,Thiago Emiliano da Silva,2
3857269,Brazil,Alisson Ramsés Becker,Éder Gabriel Militão,2
3857269,Brazil,Bruno Guimarães Rodriguez Moura,Alex Nicolao Telles,1
3857269,Brazil,Bruno Guimarães Rodriguez Moura,Alex Sandro Lobo Silva,3
3857269,Brazil,Bruno Guimarães Rodriguez Moura,Antony Matheus dos Santos,2
3857269,Brazil,Bruno Guimarães Rodriguez Moura,Carlos Henrique Casimiro,4
3857269,Brazil,Bruno Guimarães Rodriguez Moura,Gabriel Fernando de Jesus,1
3857269,Brazil,Bruno Guimarães Rodriguez Moura,Marcos Aoás Corrêa,2
3857269,Brazil,Bruno Guimarães Rodriguez Moura,Raphael Dias Belloli,1
3857269,Brazil,Bruno Guimarães Rodriguez Moura,Rodrygo Silva de Goes,1
3857269,Brazil,Bruno Guimarães Rodriguez Moura,Thiago Emiliano da Silva,2
3857269,Brazil,Bruno Guimarães Rodriguez Moura,Vinícius José Paixão de Oliveira Júnior,1
3857269,Brazil,Bruno Guimarães Rodriguez Moura,Éder Gabriel Militão,2
3857269,Brazil,Carlos Henrique Casimiro,Alex Sandro Lobo Silva,6
3857269,Brazil,Carlos Henrique Casimiro,Antony Matheus dos Santos,1
3857269,Brazil,Carlos Henrique Casimiro,Bruno Guimarães Rodriguez Moura,3
3857269,Brazil,Carlos Henrique Casimiro,Frederico Rodrigues Santos,4
3857269,Brazil,Carlos Henrique Casimiro,Lucas Tolentino Coelho de Lima,5
3857269,Brazil,Carlos Henrique Casimiro,Marcos Aoás Corrêa,3
3857269,Brazil,Carlos Henrique Casimiro,Raphael Dias Belloli,1
3857269,Brazil,Carlos Henrique Casimiro,Richarlison de Andrade,4
3857269,Brazil,Carlos Henrique Casimiro,Rodrygo Silva de Goes,2
3857269,Brazil,Carlos Henrique Casimiro,Thiago Emiliano da Silva,4
3857269,Brazil,Carlos Henrique Casimiro,Vinícius José Paixão de Oliveira Júnior,3
3857269,Brazil,Carlos Henrique Casimiro,Éder Gabriel Militão,4
3857269,Brazil,Gabriel Fernando de Jesus,Alex Nicolao Telles,1
3857269,Brazil,Gabriel Fernando de Jesus,Antony Matheus dos Santos,1
3857269,Brazil,Gabriel Fernando de Jesus,Rodrygo Silva de Goes,1
3857269,Brazil,Gabriel Fernando de Jesus,Vinícius José Paixão de Oliveira Júnior,1
3857269,Brazil,Rodrygo Silva de Goes,Alex Nicolao Telles,2
3857269,Brazil,Rodrygo Silva de Goes,Alex Sandro Lobo Silva,4
3857269,Brazil,Rodrygo Silva de Goes,Bruno Guimarães Rodriguez Moura,3
3857269,Brazil,Rodrygo Silva de Goes,Carlos Henrique Casimiro,3
3857269,Brazil,Rodrygo Silva de Goes,Gabriel Fernando de Jesus,1
3857269,Brazil,Rodrygo Silva de Goes,Raphael Dias Belloli,1
3857269,Brazil,Rodrygo Silva de Goes,Thiago Emiliano da Silva,4
3857269,Brazil,Rodrygo Silva de Goes,Vinícius José Paixão de Oliveira Júnior,2
3857269,Brazil,Rodrygo Silva de Goes,Éder Gabriel Militão,1
3857269,Brazil,Thiago Emiliano da Silva,Alex Nicolao Telles,1
3857269,Brazil,Thiago Emiliano da Silva,Alex Sandro Lobo Silva,13
3857269,Brazil,Thiago Emiliano da Silva,Alisson Ramsés Becker,1
3857269,Brazil,Thiago Emiliano da Silva,Antony Matheus dos Santos,1
3857269,Brazil,Thiago Emiliano da Silva,Bruno Guimarães Rodriguez Moura,4
3857269,Brazil,Thiago Emiliano da Silva,Carlos Henrique Casimiro,2
3857269,Brazil,Thiago Emiliano da Silva,Frederico Rodrigues Santos,2
3857269,Brazil,Thiago Emiliano da Silva,Lucas Tolentino Coelho de Lima,3
3857269,Brazil,Thiago Emiliano da Silva,Marcos Aoás Corrêa,31
3857269,Brazil,Thiago Emiliano da Silva,Raphael Dias Belloli,5
3857269,Brazil,Thiago Emiliano da Silva,Rodrygo Silva de Goes,2
3857269,Brazil,Thiago Emiliano da Silva,Vinícius José Paixão de Oliveira Júnior,3
3857269,Brazil,Thiago Emiliano da Silva,Éder Gabriel Militão,9
3857269,Brazil,Vinícius José Paixão de Oliveira Júnior,Alex Sandro Lobo Silva,8
3857269,Brazil,Vinícius José Paixão de Oliveira Júnior,Carlos Henrique Casimiro,1
3857269,Brazil,Vinícius José Paixão de Oliveira Júnior,Frederico Rodrigues Santos,1
3857269,Brazil,Vinícius José Paixão de Oliveira Júnior,Lucas Tolentino Coelho de Lima,1
3857269,Brazil,Vinícius José Paixão de Oliveira Júnior,Marcos Aoás Corrêa,2
3857269,Brazil,Vinícius José Paixão de Oliveira Júnior,Richarlison de Andrade,1
3857269,Brazil,Vinícius José Paixão de Oliveira Júnior,Rodrygo Silva de Goes,4
3857269,Brazil,Alex Sandro Lobo Silva,Carlos Henrique Casimiro,4
3857269,Brazil,Alex Sandro Lobo Silva,Frederico Rodrigues Santos,2
3857269,Brazil,Alex Sandro Lobo Silva,Lucas Tolentino Coelho de Lima,9
3857269,Brazil,Alex Sandro Lobo Silva,Marcos Aoás Corrêa,15
3857269,Brazil,Alex Sandro Lobo Silva,Raphael Dias Belloli,1
3857269,Brazil,Alex Sandro Lobo Silva,Richarlison de Andrade,1
3857269,Brazil,Alex Sandro Lobo Silva,Rodrygo Silva de Goes,6
3857269,Brazil,Alex Sandro Lobo Silva,Thiago Emiliano da Silva,17
3857269,Brazil,Alex Sandro Lobo Silva,Vinícius José Paixão de Oliveira Júnior,8
3857269,Brazil,Frederico Rodrigues Santos,Alex Sandro Lobo Silva,1
3857269,Brazil,Frederico Rodrigues Santos,Lucas Tolentino Coelho de Lima,4
3857269,Brazil,Frederico Rodrigues Santos,Marcos Aoás Corrêa,3
3857269,Brazil,Frederico Rodrigues Santos,Raphael Dias Belloli,3
3857269,Brazil,Frederico Rodrigues Santos,Richarlison de Andrade,1
3857269,Brazil,Frederico Rodrigues Santos,Rodrygo Silva de Goes,1
3857269,Brazil,Frederico Rodrigues Santos,Thiago Emiliano da Silva,1
3857269,Brazil,Frederico Rodrigues Santos,Vinícius José Paixão de Oliveira Júnior,2
3857269,Brazil,Frederico Rodrigues Santos,Éder Gabriel Militão,7
3857269,Brazil,Lucas Tolentino Coelho de Lima,Alex Sandro Lobo Silva,6
3857269,Brazil,Lucas Tolentino Coelho de Lima,Carlos Henrique Casimiro,4
3857269,Brazil,Lucas Tolentino Coelho de Lima,Frederico Rodrigues Santos,2
3857269,Brazil,Lucas Tolentino Coelho de Lima,Marcos Aoás Corrêa,8
3857269,Brazil,Lucas Tolentino Coelho de Lima,Richarlison de Andrade,3
3857269,Brazil,Lucas Tolentino Coelho de Lima,Thiago Emiliano da Silva,3
3857269,Brazil,Lucas Tolentino Coelho de Lima,Vinícius José Paixão de Oliveira Júnior,6
3857269,Brazil,Lucas Tolentino Coelho de Lima,Éder Gabriel Militão,1
3857269,Brazil,Marcos Aoás Corrêa,Alex Sandro Lobo Silva,7
3857269,Brazil,Marcos Aoás Corrêa,Alisson Ramsés Becker,2
3857269,Brazil,Marcos Aoás Corrêa,Antony Matheus dos Santos,3
3857269,Brazil,Marcos Aoás Corrêa,Bruno Guimarães Rodriguez Moura,5
3857269,Brazil,Marcos Aoás Corrêa,Carlos Henrique Casimiro,7
3857269,Brazil,Marcos Aoás Corrêa,Frederico Rodrigues Santos,4
3857269,Brazil,Marcos Aoás Corrêa,Lucas Tolentino Coelho de Lima,12
3857269,Brazil,Marcos Aoás Corrêa,Raphael Dias Belloli,2
3857269,Brazil,Marcos Aoás Corrêa,Rodrygo Silva de Goes,1
3857269,Brazil,Marcos Aoás Corrêa,Thiago Emiliano da Silva,29
3857269,Brazil,Marcos Aoás Corrêa,Vinícius José Paixão de Oliveira Júnior,5
3857269,Brazil,Marcos Aoás Corrêa,Éder Gabriel Militão,15
3857269,Brazil,Raphael Dias Belloli,Bruno Guimarães Rodriguez Moura,1
3857269,Brazil,Raphael Dias Belloli,Carlos Henrique Casimiro,2
3857269,Brazil,Raphael Dias Belloli,Frederico Rodrigues Santos,5
3857269,Brazil,Raphael Dias Belloli,Lucas Tolentino Coelho de Lima,1
3857269,Brazil,Raphael Dias Belloli,Marcos Aoás Corrêa,1
3857269,Brazil,Raphael Dias Belloli,Richarlison de Andrade,2
3857269,Brazil,Raphael Dias Belloli,Thiago Emiliano da Silva,4
3857269,Brazil,Raphael Dias Belloli,Vinícius José Paixão de Oliveira Júnior,1
3857269,Brazil,Raphael Dias Belloli,Éder Gabriel Militão,8
3857269,Brazil,Richarlison de Andrade,Alex Sandro Lobo Silva,1
3857269,Brazil,Richarlison de Andrade,Carlos Henrique Casimiro,1
3857269,Brazil,Richarlison de Andrade,Raphael Dias Belloli,1
3857269,Brazil,Éder Gabriel Militão,Alisson Ramsés Becker,4
3857269,Brazil,Éder Gabriel Militão,Antony Matheus dos Santos,3
3857269,Brazil,Éder Gabriel Militão,Bruno Guimarães Rodriguez Moura,4
3857269,Brazil,Éder Gabriel Militão,Carlos Henrique Casimiro,4
3857269,Brazil,Éder Gabriel Militão,Frederico Rodrigues Santos,5
3857269,Brazil,Éder Gabriel Militão,Gabriel Fernando de Jesus,1
3857269,Brazil,Éder Gabriel Militão,Lucas Tolentino Coelho de Lima,1
3857269,Brazil,Éder Gabriel Militão,Marcos Aoás Corrêa,9
3857269,Brazil,Éder Gabriel Militão,Raphael Dias Belloli,13
3857269,Brazil,Éder Gabriel Militão,Rodrygo Silva de Goes,1
3857269,Brazil,Éder Gabriel Militão,Thiago Emiliano da Silva,9
3857269,Brazil,Éder Gabriel Militão,Vinícius José Paixão de Oliveira Júnior,2
3857269,Brazil,Antony Matheus dos Santos,Bruno Guimarães Rodriguez Moura,2
3857269,Brazil,Antony Matheus dos Santos,Carlos Henrique Casimiro,2
3857269,Brazil,Antony Matheus dos Santos,Marcos Aoás Corrêa,2
3857269,Brazil,Antony Matheus dos Santos,Rodrygo Silva de Goes,3
3857269,Brazil,Antony Matheus dos Santos,Éder Gabriel Militão,2
3857269,Switzerland,Breel-Donald Embolo,Djibril Sow,1
3857269,Switzerland,Breel-Donald Embolo,Edimilson Fernandes,1
3857269,Switzerland,Breel-Donald Embolo,Fabian Rieder,1
3857269,Switzerland,Breel-Donald Embolo,Granit Xhaka,1
3857269,Switzerland,Breel-Donald Embolo,Nico Elvedi,1
3857269,Switzerland,Breel-Donald Embolo,Renato Steffen,1
3857269,Switzerland,Breel-Donald Embolo,Ruben Vargas,2
3857269,Switzerland,Djibril Sow,Breel-Donald Embolo,2
3857269,Switzerland,Djibril Sow,Edimilson Fernandes,1
3857269,Switzerland,Djibril Sow,Fabian Rieder,1
3857269,Switzerland,Djibril Sow,Granit Xhaka,4
3857269,Switzerland,Djibril Sow,Manuel Obafemi Akanji,4
3857269,Switzerland,Djibril Sow,Remo Freuler,1
3857269,Switzerland,Djibril Sow,Ruben Vargas,1
3857269,Switzerland,Djibril Sow,Silvan Widmer,5
3857269,Switzerland,Edimilson Fernandes,Djibril Sow,1
3857269,Switzerland,Edimilson Fernandes,Fabian Frei,1
3857269,Switzerland,Edimilson Fernandes,Granit Xhaka,4
3857269,Switzerland,Edimilson Fernandes,Manuel Obafemi Akanji,1
3857269,Switzerland,Edimilson Fernandes,Remo Freuler,1
3857269,Switzerland,Edimilson Fernandes,Renato Steffen,1
3857269,Switzerland,Edimilson Fernandes,Ricardo Iván Rodríguez Araya,2
3857269,Switzerland,Fabian Rieder,Breel-Donald Embolo,1
3857269,Switzerland,Fabian Rieder,Djibril Sow,1
3857269,Switzerland,Fabian Rieder,Granit Xhaka,1
3857269,Switzerland,Fabian Rieder,Manuel Obafemi Akanji,1
3857269,Switzerland,Fabian Rieder,Remo Freuler,1
3857269,Switzerland,Fabian Rieder,Silvan Widmer,4
3857269,Switzerland,Granit Xhaka,Breel-Donald Embolo,2
3857269,Switzerland,Granit Xhaka,Djibril Sow,1
3857269,Switzerland,Granit Xhaka,Edimilson Fernandes,3
3857269,Switzerland,Granit Xhaka,Fabian Rieder,1
3857269,Switzerland,Granit Xhaka,Manuel Obafemi Akanji,11
3857269,Switzerland,Granit Xhaka,Michel Aebischer,1
3857269,Switzerland,Granit Xhaka,Nico Elvedi,13
3857269,Switzerland,Granit Xhaka,Remo Freuler,5
3857269,Switzerland,Granit Xhaka,Ricardo Iván Rodríguez Araya,6
3857269,Switzerland,Granit Xhaka,Ruben Vargas,4
3857269,Switzerland,Granit Xhaka,Silvan Widmer,11
3857269,Switzerland,Granit Xhaka,Yann Sommer,1
3857269,Switzerland,Nico Elvedi,Breel-Donald Embolo,3
3857269,Switzerland,Nico Elvedi,Djibril Sow,1
3857269,Switzerland,Nico Elvedi,Fabian Frei,1
3857269,Switzerland,Nico Elvedi,Granit Xhaka,14
3857269,Switzerland,Nico Elvedi,Manuel Obafemi Akanji,9
3857269,Switzerland,Nico Elvedi,Remo Freuler,7
3857269,Switzerland,Nico Elvedi,Renato Steffen,1
3857269,Switzerland,Nico Elvedi,Ricardo Iván Rodríguez Araya,13
3857269,Switzerland,Nico Elvedi,Ruben Vargas,2
3857269,Switzerland,Nico Elvedi,Yann Sommer,16
3857269,Switzerland,Renato Steffen,Granit Xhaka,1
3857269,Switzerland,Renato Steffen,Haris Seferović,1
3857269,Switzerland,Renato Steffen,Nico Elvedi,1
3857269,Switzerland,Renato Steffen,Remo Freuler,2
3857269,Switzerland,Renato Steffen,Ricardo Iván Rodríguez Araya,2
3857269,Switzerland,Renato Steffen,Silvan Widmer,5
3857269,Switzerland,Ruben Vargas,Breel-Donald Embolo,1
3857269,Switzerland,Ruben Vargas,Granit Xhaka,3
3857269,Switzerland,Ruben Vargas,Manuel Obafemi Akanji,1
3857269,Switzerland,Ruben Vargas,Remo Freuler,1
3857269,Switzerland,Ruben Vargas,Ricardo Iván Rodríguez Araya,6
3857269,Switzerland,Ruben Vargas,Silvan Widmer,1
3857269,Switzerland,Manuel Obafemi Akanji,Breel-Donald Embolo,2
3857269,Switzerland,Manuel Obafemi Akanji,Djibril Sow,5
3857269,Switzerland,Manuel Obafemi Akanji,Edimilson Fernandes,3
3857269,Switzerland,Manuel Obafemi Akanji,Fabian Rieder,4
3857269,Switzerland,Manuel Obafemi Akanji,Granit Xhaka,11
3857269,Switzerland,Manuel Obafemi Akanji,Michel Aebischer,2
3857269,Switzerland,Manuel Obafemi Akanji,Nico Elvedi,18
3857269,Switzerland,Manuel Obafemi Akanji,Remo Freuler,5
3857269,Switzerland,Manuel Obafemi Akanji,Renato Steffen,2
3857269,Switzerland,Manuel Obafemi Akanji,Ricardo Iván Rodríguez Araya,1
3857269,Switzerland,Manuel Obafemi Akanji,Silvan Widmer,6
3857269,Switzerland,Manuel Obafemi Akanji,Yann Sommer,8
3857269,Switzerland,Remo Freuler,Breel-Donald Embolo,3
3857269,Switzerland,Remo Freuler,Edimilson Fernandes,1
3857269,Switzerland,Remo Freuler,Fabian Rieder,2
3857269,Switzerland,Remo Freuler,Granit Xhaka,5
3857269,Switzerland,Remo Freuler,Manuel Obafemi Akanji,6
3857269,Switzerland,Remo Freuler,Nico Elvedi,5
3857269,Switzerland,Remo Freuler,Renato Steffen,1
3857269,Switzerland,Remo Freuler,Ricardo Iván Rodríguez Araya,1
3857269,Switzerland,Remo Freuler,Ruben Vargas,3
3857269,Switzerland,Remo Freuler,Silvan Widmer,7
3857269,Switzerland,Remo Freuler,Yann Sommer,1
3857269,Switzerland,Silvan Widmer,Breel-Donald Embolo,2
3857269,Switzerland,Silvan Widmer,Djibril Sow,5
3857269,Switzerland,Silvan Widmer,Edimilson Fernandes,1
3857269,Switzerland,Silvan Widmer,Fabian Rieder,5
3857269,Switzerland,Silvan Widmer,Granit Xhaka,1
3857269,Switzerland,Silvan Widmer,Manuel Obafemi Akanji,11
3857269,Switzerland,Silvan Widmer,Michel Aebischer,1
3857269,Switzerland,Silvan Widmer,Remo Freuler,6
3857269,Switzerland,Silvan Widmer,Renato Steffen,2
3857269,Switzerland,Silvan Widmer,Yann Sommer,1
3857269,Switzerland,Fabian Frei,Manuel Obafemi Akanji,1
3857269,Switzerland,Fabian Frei,Renato Steffen,1
3857269,Switzerland,Ricardo Iván Rodríguez Araya,Breel-Donald Embolo,1
3857269,Switzerland,Ricardo Iván Rodríguez Araya,Djibril Sow,3
3857269,Switzerland,Ricardo Iván Rodríguez Araya,Edimilson Fernandes,3
3857269,Switzerland,Ricardo Iván Rodríguez Araya,Granit Xhaka,10
3857269,Switzerland,Ricardo Iván Rodríguez Araya,Haris Seferović,1
3857269,Switzerland,Ricardo Iván Rodríguez Araya,Manuel Obafemi Akanji,3
3857269,Switzerland,Ricardo Iván Rodríguez Araya,Nico Elvedi,9
3857269,Switzerland,Ricardo Iván Rodríguez Araya,Ruben Vargas,8
3857269,Switzerland,Ricardo Iván Rodríguez Araya,Yann Sommer,3
3857269,Switzerland,Michel Aebischer,Silvan Widmer,2
3857269,Switzerland,Yann Sommer,Fabian Frei,1
3857269,Switzerland,Yann Sommer,Granit Xhaka,2
3857269,Switzerland,Yann Sommer,Haris Seferović,1
3857269,Switzerland,Yann Sommer,Manuel Obafemi Akanji,22
3857269,Switzerland,Yann Sommer,Nico Elvedi,15
3857269,Switzerland,Yann Sommer,Ricardo Iván Rodríguez Araya,2
3857269,Switzerland,Yann Sommer,Silvan Widmer,3
3857269,Switzerland,Haris Seferović,Fabian Frei,1
3857269,Switzerland,Haris Seferović,Remo Freuler,1
3857270,Portugal,Bernardo Mota Veiga de Carvalho e Silva,Bruno Miguel Borges Fernandes,11
3857270,Portugal,Bernardo Mota Veiga de Carvalho e Silva,Cristiano Ronaldo dos Santos Aveiro,3
3857270,Portugal,Bernardo Mota Veiga de Carvalho e Silva,Diogo Meireles Costa,1
3857270,Portugal,Bernardo Mota Veiga de Carvalho e Silva,Gonçalo Matias Ramos,1
3857270,Portugal,Bernardo Mota Veiga de Carvalho e Silva,João Félix Sequeira,4
3857270,Portugal,Bernardo Mota Veiga de Carvalho e Silva,João Pedro Cavaco Cancelo,3
3857270,Portugal,Bernardo Mota Veiga de Carvalho e Silva,Kléper Laveran Lima Ferreira,3
3857270,Portugal,Bernardo Mota Veiga de Carvalho e Silva,Nuno Mendes,2
3857270,Portugal,Bernardo Mota Veiga de Carvalho e Silva,Rafael Alexandre Conceição Leão,3
3857270,Portugal,Bernardo Mota Veiga de Carvalho e Silva,Raphaël Adelino José Guerreiro,3
3857270,Portugal,Bernardo Mota Veiga de Carvalho e Silva,Rúben Diogo Da Silva Neves,8
3857270,Portugal,Bernardo Mota Veiga de Carvalho e Silva,Rúben Santos Gato Alves Dias,7
3857270,Portugal,Bernardo Mota Veiga de Carvalho e Silva,William Silva de Carvalho,6
3857270,Portugal,Bruno Miguel Borges Fernandes,Bernardo Mota Veiga de Carvalho e Silva,8
3857270,Portugal,Bruno Miguel Borges Fernandes,Cristiano Ronaldo dos Santos Aveiro,7
3857270,Portugal,Bruno Miguel Borges Fernandes,Gonçalo Matias Ramos,1
3857270,Portugal,Bruno Miguel Borges Fernandes,João Félix Sequeira,6
3857270,Portugal,Bruno Miguel Borges Fernandes,João Pedro Cavaco Cancelo,12
3857270,Portugal,Bruno Miguel Borges Fernandes,Kléper Laveran Lima Ferreira,2
3857270,Portugal,Bruno Miguel Borges Fernandes,Matheus Luiz Nunes,2
3857270,Portugal,Bruno Miguel Borges Fernandes,Nuno Mendes,1
3857270,Portugal,Bruno Miguel Borges Fernandes,Raphaël Adelino José Guerreiro,1
3857270,Portugal,Bruno Miguel Borges Fernandes,Rúben Santos Gato Alves Dias,1
3857270,Portugal,Bruno Miguel Borges Fernandes,William Silva de Carvalho,7
3857270,Portugal,Cristiano Ronaldo dos Santos Aveiro,Bernardo Mota Veiga de Carvalho e Silva,3
3857270,Portugal,Cristiano Ronaldo dos Santos Aveiro,Bruno Miguel Borges Fernandes,8
3857270,Portugal,Cristiano Ronaldo dos Santos Aveiro,João Félix Sequeira,5
3857270,Portugal,Cristiano Ronaldo dos Santos Aveiro,Nuno Mendes,6
3857270,Portugal,Cristiano Ronaldo dos Santos Aveiro,Rafael Alexandre Conceição Leão,1
3857270,Portugal,Cristiano Ronaldo dos Santos Aveiro,Raphaël Adelino José Guerreiro,1
3857270,Portugal,Cristiano Ronaldo dos Santos Aveiro,Rúben Diogo Da Silva Neves,1
3857270,Portugal,Cristiano Ronaldo dos Santos Aveiro,Rúben Santos Gato Alves Dias,1
3857270,Portugal,Cristiano Ronaldo dos Santos Aveiro,William Silva de Carvalho,4
3857270,Portugal,Diogo Meireles Costa,Bernardo Mota Veiga de Carvalho e Silva,1
3857270,Portugal,Diogo Meireles Costa,João Pedro Cavaco Cancelo,2
3857270,Portugal,Diogo Meireles Costa,Kléper Laveran Lima Ferreira,3
3857270,Portugal,Diogo Meireles Costa,Rafael Alexandre Conceição Leão,2
3857270,Portugal,Diogo Meireles Costa,Raphaël Adelino José Guerreiro,1
3857270,Portugal,Diogo Meireles Costa,Rúben Diogo Da Silva Neves,1
3857270,Portugal,Diogo Meireles Costa,Rúben Santos Gato Alves Dias,11
3857270,Portugal,Diogo Meireles Costa,William Silva de Carvalho,1
3857270,Portugal,Gonçalo Matias Ramos,Bernardo Mota Veiga de Carvalho e Silva,4
3857270,Portugal,Gonçalo Matias Ramos,João Pedro Cavaco Cancelo,1
3857270,Portugal,João Félix Sequeira,Bernardo Mota Veiga de Carvalho e Silva,4
3857270,Portugal,João Félix Sequeira,Bruno Miguel Borges Fernandes,2
3857270,Portugal,João Félix Sequeira,Cristiano Ronaldo dos Santos Aveiro,6
3857270,Portugal,João Félix Sequeira,João Pedro Cavaco Cancelo,1
3857270,Portugal,João Félix Sequeira,Nuno Mendes,2
3857270,Portugal,João Félix Sequeira,Raphaël Adelino José Guerreiro,4
3857270,Portugal,João Félix Sequeira,Rúben Diogo Da Silva Neves,4
3857270,Portugal,João Félix Sequeira,Rúben Santos Gato Alves Dias,1
3857270,Portugal,João Félix Sequeira,William Silva de Carvalho,6
3857270,Portugal,João Pedro Cavaco Cancelo,Bernardo Mota Veiga de Carvalho e Silva,2
3857270,Portugal,João Pedro Cavaco Cancelo,Bruno Miguel Borges Fernandes,16
3857270,Portugal,João Pedro Cavaco Cancelo,Cristiano Ronaldo dos Santos Aveiro,1
3857270,Portugal,João Pedro Cavaco Cancelo,Diogo Meireles Costa,2
3857270,Portugal,João Pedro Cavaco Cancelo,Gonçalo Matias Ramos,1
3857270,Portugal,João Pedro Cavaco Cancelo,Kléper Laveran Lima Ferreira,12
3857270,Portugal,João Pedro Cavaco Cancelo,Matheus Luiz Nunes,1
3857270,Portugal,João Pedro Cavaco Cancelo,Raphaël Adelino José Guerreiro,1
3857270,Portugal,João Pedro Cavaco Cancelo,Rúben Diogo Da Silva Neves,6
3857270,Portugal,João Pedro Cavaco Cancelo,Rúben Santos Gato Alves Dias,2
3857270,Portugal,João Pedro Cavaco Cancelo,William Silva de Carvalho,7
3857270,Portugal,Kléper Laveran Lima Ferreira,Bernardo Mota Veiga de Carvalho e Silva,8
3857270,Portugal,Kléper Laveran Lima Ferreira,Bruno Miguel Borges Fernandes,3
3857270,Portugal,Kléper Laveran Lima Ferreira,Cristiano Ronaldo dos Santos Aveiro,3
3857270,Portugal,Kléper Laveran Lima Ferreira,Diogo Meireles Costa,11
3857270,Portugal,Kléper Laveran Lima Ferreira,Gonçalo Matias Ramos,1
3857270,Portugal,Kléper Laveran Lima Ferreira,João Félix Sequeira,2
3857270,Portugal,Kléper Laveran Lima Ferreira,João Pedro Cavaco Cancelo,11
3857270,Portugal,Kléper Laveran Lima Ferreira,Raphaël Adelino José Guerreiro,1
3857270,Portugal,Kléper Laveran Lima Ferreira,Rúben Diogo Da Silva Neves,2
3857270,Portugal,Kléper Laveran Lima Ferreira,Rúben Santos Gato Alves Dias,3
3857270,Portugal,Kléper Laveran Lima Ferreira,William Silva de Carvalho,6
3857270,Portugal,Nuno Mendes,Bernardo Mota Veiga de Carvalho e Silva,1
3857270,Portugal,Nuno Mendes,Bruno Miguel Borges Fernandes,5
3857270,Portugal,Nuno Mendes,Cristiano Ronaldo dos Santos Aveiro,6
3857270,Portugal,Nuno Mendes,João Félix Sequeira,4
3857270,Portugal,Nuno Mendes,Rúben Diogo Da Silva Neves,4
3857270,Portugal,Nuno Mendes,Rúben Santos Gato Alves Dias,6
3857270,Portugal,Nuno Mendes,William Silva de Carvalho,4
3857270,Portugal,Rafael Alexandre Conceição Leão,Bernardo Mota Veiga de Carvalho e Silva,2
3857270,Portugal,Rafael Alexandre Conceição Leão,Cristiano Ronaldo dos Santos Aveiro,1
3857270,Portugal,Rafael Alexandre Conceição Leão,João Maria Lobo Alves Palhinha Gonçalves,3
3857270,Portugal,Rafael Alexandre Conceição Leão,Matheus Luiz Nunes,1
3857270,Portugal,Rafael Alexandre Conceição Leão,Raphaël Adelino José Guerreiro,1
3857270,Portugal,Raphaël Adelino José Guerreiro,Bernardo Mota Veiga de Carvalho e Silva,3
3857270,Portugal,Raphaël Adelino José Guerreiro,Bruno Miguel Borges Fernandes,1
3857270,Portugal,Raphaël Adelino José Guerreiro,Cristiano Ronaldo dos Santos Aveiro,3
3857270,Portugal,Raphaël Adelino José Guerreiro,Diogo Meireles Costa,1
3857270,Portugal,Raphaël Adelino José Guerreiro,João Félix Sequeira,6
3857270,Portugal,Raphaël Adelino José Guerreiro,João Maria Lobo Alves Palhinha Gonçalves,2
3857270,Portugal,Raphaël Adelino José Guerreiro,Rafael Alexandre Conceição Leão,4
3857270,Portugal,Raphaël Adelino José Guerreiro,Rúben Diogo Da Silva Neves,1
3857270,Portugal,Raphaël Adelino José Guerreiro,Rúben Santos Gato Alves Dias,2
3857270,Portugal,Raphaël Adelino José Guerreiro,William Silva de Carvalho,1
