match_id,year,team,player_a,player_b,remaining_nodes,player_a_efficiency_damage,player_b_efficiency_damage,joint_efficiency_damage,additive_expected_efficiency_damage,interaction_effect_efficiency,player_a_progressive_capacity_damage,player_b_progressive_capacity_damage,joint_progressive_capacity_damage,additive_expected_progressive_damage,interaction_effect_progressive
3857254,2022,Denmark,Kasper Schmeichel,Mikkel Damsgaard,13,-0.0055865921787709,0.0008594757198109,-0.00021486892995272808,-0.004727116458959999,0.004512247529007272,0.0745341614906832,0.124223602484472,0.19875776397515527,0.1987577639751552,5.551115123125783e-17
3857254,2022,Denmark,Kasper Schmeichel,Pierre-Emile Højbjerg,13,-0.0055865921787709,0.0201976794155564,0.014825956166738237,0.014611087236785503,0.00021486892995273461,0.0745341614906832,0.2111801242236025,0.2670807453416149,0.2857142857142857,-0.018633540372670787
3857254,2022,Denmark,Kasper Schmeichel,Rasmus Nissen Kristensen,13,-0.0055865921787709,-0.0055865921787709,-0.007735281478298211,-0.0111731843575418,0.003437902879243588,0.0745341614906832,0.1925465838509316,0.2670807453416149,0.2670807453416148,1.1102230246251565e-16
3857254,2022,Denmark,Kasper Schmeichel,Simon Thorup Kjær,13,-0.0055865921787709,0.0008594757198109,-0.007735281478298211,-0.004727116458959999,-0.0030081650193382117,0.0745341614906832,0.1180124223602484,0.19254658385093168,0.1925465838509316,8.326672684688674e-17
3857254,2022,Denmark,Kasper Schmeichel,Thomas Delaney,13,-0.0055865921787709,-0.0055865921787709,-0.007735281478298211,-0.0111731843575418,0.003437902879243588,0.0745341614906832,0.1118012422360248,0.18633540372670807,0.186335403726708,5.551115123125783e-17
3857254,2022,Denmark,Mathias Jensen,Mikkel Damsgaard,13,-0.0120326600773529,0.0008594757198109,-0.015255694026643824,-0.011173184357542,-0.004082509669101824,0.1055900621118012,0.124223602484472,0.2111801242236025,0.22981366459627323,-0.01863354037267073
3857254,2022,Denmark,Mathias Jensen,Pierre-Emile Højbjerg,13,-0.0120326600773529,0.0201976794155564,0.007305543618392755,0.0081650193382035,-0.0008594757198107459,0.1055900621118012,0.2111801242236025,0.2981366459627329,0.3167701863354037,-0.018633540372670787
3857254,2022,Denmark,Mathias Jensen,Rasmus Nissen Kristensen,13,-0.0120326600773529,-0.0055865921787709,-0.015255694026643824,-0.0176192522561238,0.0023635582294799767,0.1055900621118012,0.1925465838509316,0.2981366459627329,0.2981366459627328,1.1102230246251565e-16
3857254,2022,Denmark,Mathias Jensen,Simon Thorup Kjær,13,-0.0120326600773529,0.0008594757198109,-0.007735281478298211,-0.011173184357542,0.0034379028792437894,0.1055900621118012,0.1180124223602484,0.2236024844720497,0.2236024844720496,8.326672684688674e-17
3857254,2022,Denmark,Mathias Jensen,Thomas Delaney,13,-0.0120326600773529,-0.0055865921787709,-0.015255694026643824,-0.0176192522561238,0.0023635582294799767,0.1055900621118012,0.1118012422360248,0.21739130434782608,0.217391304347826,8.326672684688674e-17
3857254,2022,Denmark,Mikkel Damsgaard,Pierre-Emile Højbjerg,13,0.0008594757198109,0.0201976794155564,0.02234636871508372,0.0210571551353673,0.001289213579716418,0.124223602484472,0.2111801242236025,0.32919254658385094,0.3354037267080745,-0.006211180124223559
3857254,2022,Denmark,Mikkel Damsgaard,Rasmus Nissen Kristensen,13,0.0008594757198109,-0.0055865921787709,-0.00021486892995272808,-0.004727116458959999,0.004512247529007272,0.124223602484472,0.1925465838509316,0.3167701863354037,0.3167701863354036,1.1102230246251565e-16
