match_id,year,team,removed_player,passes_sent,passes_received,total_pass_involvement,unique_passing_partners,progressive_passes_sent,progressive_passes_received,minutes_played,low_involvement_flag,original_nodes,original_edges,original_density,original_largest_component,original_largest_component_share,original_global_efficiency,original_progressive_passes,remaining_nodes,removed_edges,removed_density,removed_largest_component,removed_largest_component_share,removed_global_efficiency,progressive_passes_lost,density_damage,edge_damage,largest_component_damage,efficiency_damage,progressive_capacity_damage,_incident_edges_expected
8651,2018,England,Fabian Delph,6,6,12,6,0,1,,False,14,107,0.5879120879120879,14,1.0,0.8315018315018315,113,13,8,0.6346153846153846,13,1.0,0.8504273504273504,1,-0.0794392523364485,0.07476635514018691,0.0,-0.022760646108663646,0.008849557522123894,8
8651,2018,England,Eric Dier,2,3,5,4,1,0,,False,14,107,0.5879120879120879,14,1.0,0.8315018315018315,113,13,5,0.6538461538461539,13,1.0,0.8611111111111112,1,-0.11214953271028034,0.04672897196261682,0.0,-0.03560939794419971,0.008849557522123894,5
8651,2018,England,Marcus Rashford,1,1,2,1,0,0,,True,14,107,0.5879120879120879,14,1.0,0.8315018315018315,113,13,2,0.6730769230769231,13,1.0,0.8846153846153846,0,-0.1448598130841122,0.018691588785046728,0.0,-0.06387665198237875,0.0,2
8652,2018,Croatia,Mario Mandžukić,24,35,59,13,1,17,,False,15,144,0.6857142857142857,15,1.0,0.8904761904761904,182,14,22,0.6703296703296703,14,1.0,0.8791208791208791,18,0.02243589743589752,0.1527777777777778,0.0,0.012751953928424473,0.0989010989010989,22
8652,2018,Croatia,Ivan Rakitić,76,63,139,14,24,13,,False,15,144,0.6857142857142857,15,1.0,0.8904761904761904,182,14,26,0.6483516483516484,14,1.0,0.8736263736263736,37,0.05448717948717945,0.18055555555555555,0.0,0.0189222542163718,0.2032967032967033,26
8652,2018,Croatia,Luka Modrić,90,88,178,14,35,23,,False,15,144,0.6857142857142857,15,1.0,0.8904761904761904,182,14,25,0.6538461538461539,14,1.0,0.8736263736263736,58,0.04647435897435897,0.1736111111111111,0.0,0.0189222542163718,0.31868131868131866,25
8652,2018,Croatia,Domagoj Vida,63,60,123,12,23,3,,False,15,144,0.6857142857142857,15,1.0,0.8904761904761904,182,14,19,0.6868131868131868,14,1.0,0.8846153846153846,26,-0.0016025641025640969,0.13194444444444445,0.0,0.006581653640477147,0.14285714285714285,19
8652,2018,Croatia,Ivan Strinić,44,36,80,10,10,20,,False,15,144,0.6857142857142857,15,1.0,0.8904761904761904,182,14,18,0.6923076923076923,14,1.0,0.8956043956043956,30,-0.009615384615384581,0.125,0.0,-0.005758946935417628,0.16483516483516483,18
8652,2018,Croatia,Danijel Subašić,23,24,47,12,16,0,,False,15,144,0.6857142857142857,15,1.0,0.8904761904761904,182,14,18,0.6923076923076923,14,1.0,0.8846153846153846,16,-0.009615384615384581,0.125,0.0,0.006581653640477147,0.08791208791208792,18
8652,2018,Croatia,Dejan Lovren,77,68,145,12,28,5,,False,15,144,0.6857142857142857,15,1.0,0.8904761904761904,182,14,23,0.6648351648351648,14,1.0,0.8846153846153846,33,0.030448717948718004,0.1597222222222222,0.0,0.006581653640477147,0.1813186813186813,23
8652,2018,Croatia,Šime Vrsaljko,58,57,115,12,13,27,,False,15,144,0.6857142857142857,15,1.0,0.8904761904761904,182,14,23,0.6648351648351648,14,1.0,0.8846153846153846,40,0.030448717948718004,0.1597222222222222,0.0,0.006581653640477147,0.21978021978021978,23
