match_id,team,player,passes_sent,passes_received,weighted_in_degree,weighted_out_degree,total_weighted_degree,betweenness_centrality,unique_passing_partners,progressive_passes_sent,progressive_passes_received
3869552,France,Ousmane Dembélé,14,18,18,14,32,0.04191919191919192,7,1,8
3869552,France,Theo Bernard François Hernández,25,17,17,25,42,0.16792929292929296,10,10,5
3869552,France,Ibrahima Konaté,44,41,41,44,85,0.0763888888888889,10,11,0
3869552,France,Raphaël Varane,52,52,52,52,104,0.002525252525252525,10,10,5
3869552,France,Jules Koundé,43,33,33,43,76,0.12487373737373739,11,9,3
3869552,France,Kylian Mbappé Lottin,12,25,25,12,37,0.01755050505050505,9,4,15
3869552,France,Youssouf Fofana,27,24,24,27,51,0.01578282828282828,9,10,4
3869552,France,Hugo Lloris,19,10,10,19,29,0.03914141414141414,8,15,0
3869552,France,Olivier Giroud,8,19,19,8,27,0.10883838383838383,10,2,15
3869552,France,Marcus Thuram,6,14,14,6,20,0.06969696969696969,7,0,13
3869552,France,Randal Kolo Muani,2,3,3,2,5,0.003787878787878788,3,0,3
3869684,Croatia,Mateo Kovačić,63,63,63,63,126,0.061431623931623935,12,17,18
3869684,Croatia,Joško Gvardiol,61,61,61,61,122,0.006410256410256409,12,21,5
3869684,Croatia,Josip Stanišić,36,32,32,36,68,0.1094017094017094,10,12,13
3869684,Croatia,Josip Šutalo,62,61,61,62,123,0.08301282051282051,11,18,2
3869684,Croatia,Luka Modrić,64,57,57,64,121,0.0547008547008547,12,22,6
3869684,Croatia,Mislav Oršić,22,31,31,22,53,0.14743589743589744,12,5,21
3869684,Croatia,Andrej Kramarić,12,16,16,12,28,0.15042735042735042,9,1,13
3869684,Croatia,Ivan Perišić,41,34,34,41,75,0.10373931623931622,11,8,14
3869684,Croatia,Lovro Majer,25,29,29,25,54,0.03621794871794872,9,4,15
3869684,Croatia,Marko Livaja,8,13,13,8,21,0.07008547008547007,7,2,7
3869684,Croatia,Dominik Livaković,29,12,12,29,41,0.06185897435897435,8,18,0
3869684,Croatia,Nikola Vlašić,5,8,8,5,13,0.033867521367521365,7,1,6
3869684,Croatia,Bruno Petković,4,15,15,4,19,0.06591880341880342,8,2,11
3869684,Croatia,Mario Pašalić,7,7,7,7,14,0.004273504273504273,6,2,2
3869684,Morocco,Youssef En-Nesyri,9,12,12,9,21,0.08215419501133786,8,0,6
3869684,Morocco,Jawad El Yamiq,31,28,28,31,59,0.08244708994708996,12,11,3
3869684,Morocco,Achraf Hakimi Mouh,63,53,53,63,116,0.08240740740740739,14,8,14
3869684,Morocco,Yassine Bounou,38,23,23,38,61,0.10066515495086924,12,22,0
3869684,Morocco,Achraf Dari,29,26,26,29,55,0.01738095238095238,8,15,2
3869684,Morocco,Bilal El Khannous,20,24,24,20,44,0.03659863945578231,10,4,8
3869684,Morocco,Yahia Attiyat allah,40,41,41,40,81,0.022089947089947094,15,13,18
3869684,Morocco,Sofiane Boufal,18,24,24,18,42,0.12723922902494336,12,3,14
3869684,Morocco,Abdelhamid Sabiri,9,15,15,9,24,0.02388888888888889,8,2,2
3869684,Morocco,Hakim Ziyech,50,59,59,50,109,0.020476190476190478,12,10,14
3869684,Morocco,Sofyan Amrabat,45,42,42,45,87,0.08042328042328041,14,15,8
3869684,Morocco,Ilias Chair,13,15,15,13,28,0.07152116402116403,11,1,6
3869684,Morocco,Azzedine Ounahi,24,26,26,24,50,0.06552910052910055,10,6,5
3869684,Morocco,Badr Banoun,21,20,20,21,41,0.0457010582010582,8,5,3
3869684,Morocco,Anass Zaroury,10,9,9,10,19,0.04739984882842025,8,1,6
3869684,Morocco,Selim Amallah,11,14,14,11,25,0.06706916099773244,8,1,8
3869685,France,Antoine Griezmann,21,23,23,21,44,0.0615435606060606,12,6,13
3869685,France,Aurélien Djani Tchouaméni,56,44,44,56,100,0.08801632395382394,14,15,7
3869685,France,Theo Bernard François Hernández,38,37,37,38,75,0.06649155242905243,11,10,18
3869685,France,Adrien Rabiot,43,39,39,43,82,0.07522366522366523,14,9,7
3869685,France,Raphaël Varane,55,51,51,55,106,0.10009484728234727,13,14,2
3869685,France,Jules Koundé,52,47,47,52,99,0.15637611231361231,15,17,5
3869685,France,Ousmane Dembélé,9,12,12,9,21,0.07924152236652236,8,0,11
3869685,France,Hugo Lloris,23,15,15,23,38,0.027604166666666662,12,20,0
3869685,France,Olivier Giroud,5,8,8,5,13,0.04149140211640211,6,1,5
3869685,France,Kylian Mbappé Lottin,19,29,29,19,48,0.11509920634920633,11,5,19
3869685,France,Dayotchanculle Upamecano,51,55,55,51,106,0.06804623617123617,13,15,5
3869685,France,Randal Kolo Muani,11,20,20,11,31,0.10193963443963444,10,1,11
3869685,France,Marcus Thuram,15,23,23,15,38,0.0974404761904762,12,4,12
3869685,France,Kingsley Coman,5,8,8,5,13,0.00975378787878788,5,0,5
3869685,France,Eduardo Camavinga,21,15,15,21,36,0.019285714285714288,10,7,1
3869685,France,Youssouf Fofana,9,7,7,9,16,0.03946278258778259,8,1,4
3869685,France,Ibrahima Konaté,1,1,1,1,2,0.003125,2,1,1
3869685,Argentina,Nahuel Molina Lucero,39,33,33,39,72,0.057222222222222216,9,13,7
3869685,Argentina,Rodrigo Javier De Paul,57,66,66,57,123,0.0020833333333333333,10,10,21
3869685,Argentina,Cristian Gabriel Romero,60,44,44,60,104,0.033541666666666664,12,28,1
3869685,Argentina,Nicolás Hernán Otamendi,69,60,60,69,129,0.19417162698412693,13,20,4
3869685,Argentina,Nicolás Alejandro Tagliafico,44,32,32,44,76,0.0,7,11,10
3869685,Argentina,Alexis Mac Allister,45,46,46,45,91,0.1063888888888889,12,13,16
3869685,Argentina,Damián Emiliano Martínez,18,15,15,18,33,0.024940476190476187,8,9,0
3869685,Argentina,Lionel Andrés Messi Cuccittini,49,60,60,49,109,0.16604662698412698,12,22,19
3869685,Argentina,Ángel Fabián Di María Hernández,25,31,31,25,56,0.04472222222222222,10,3,22
3869685,Argentina,Enzo Fernandez,79,84,84,79,163,0.14522817460317458,15,22,18
3869685,Argentina,Julián Álvarez,26,28,28,26,54,0.043055555555555555,9,2,16
3869685,Argentina,Marcos Javier Acuña,19,27,27,19,46,0.26878472222222216,12,5,15
3869685,Argentina,Gonzalo Ariel Montiel,8,12,12,8,20,0.0035119047619047617,5,1,8
3869685,Argentina,Leandro Daniel Paredes,15,9,9,15,24,0.08909722222222222,9,4,0
3869685,Argentina,Lautaro Javier Martínez,5,9,9,5,14,0.18128472222222225,6,0,4
3869685,Argentina,Paulo Bruno Exequiel Dybala,1,3,3,1,4,0.025882936507936508,4,0,3
3869685,Argentina,Germán Alejandro Pezzella,1,1,1,1,2,0.0,1,1,0
7525,Saudi Arabia,Mohammad Ibrahim Al Sahlawi,7,9,9,7,16,0.13985042735042735,9,1,6
7525,Saudi Arabia,Abdullah Ibrahim Otayf,47,46,46,47,93,0.006837606837606838,10,12,1
7525,Saudi Arabia,Salman Mohammed Al Faraj,71,69,69,71,140,0.17681623931623927,13,13,16
7525,Saudi Arabia,Salem Mohammed Al Dawsari,40,43,43,40,83,0.16645299145299147,10,10,12
7525,Saudi Arabia,Yasir Gharsan Al Shahrani,55,48,48,55,103,0.007371794871794871,9,10,22
7525,Saudi Arabia,Yehya Sulaiman Ali Al-Shehri,34,34,34,34,68,0.09914529914529915,9,4,12
7525,Saudi Arabia,Osama Abdulrezag Hawsawi,50,46,46,50,96,0.1395299145299145,11,23,1
7525,Saudi Arabia,Abdullah Ibrahim Al Maiouf,15,19,19,15,34,0.08974358974358973,7,10,0
7525,Saudi Arabia,Taisir Jabir Al Jassim,30,37,37,30,67,0.04775641025641025,10,2,7
7525,Saudi Arabia,Mohammed Al Burayk,58,59,59,58,117,0.02991452991452991,10,7,23
7525,Saudi Arabia,Omar Ibrahim Omar Othman Hawsawi,44,44,44,44,88,0.06613247863247863,9,11,2
7525,Saudi Arabia,Fahad Mosaed Al Muwallad Al Harbi,1,1,1,1,2,0.03472222222222222,2,0,1
7525,Saudi Arabia,Hattan Babhir,4,3,3,4,7,0.10352564102564103,3,0,0
7525,Saudi Arabia,Mohanad Aseri Abu Radiah,2,0,0,2,2,0.0,2,0,0
7525,Russia,Aleksandr Samedov,16,17,17,16,33,0.05337301587301587,10,6,7
7525,Russia,Fyodor Smolov,13,22,22,13,35,0.027777777777777776,11,3,16
7525,Russia,Ilya Kutepov,26,23,23,26,49,0.031517094017094016,9,9,2
7525,Russia,Sergei Ignashevich,26,19,19,26,45,0.04583333333333334,12,11,1
7525,Russia,Mário Figueira Fernandes,39,22,22,39,61,0.005402930402930402,12,9,13
7525,Russia,Alan Dzagoev,8,12,12,8,20,0.10481532356532355,9,2,7
7525,Russia,Yuri Zhirkov,30,23,23,30,53,0.2642857142857143,13,12,8
7525,Russia,Aleksandr Golovin,24,27,27,24,51,0.07428266178266178,11,9,9
7525,Russia,Igor Akinfeev,12,17,17,12,29,0.05411324786324786,9,11,0
7525,Russia,Yury Gazinskiy,25,22,22,25,47,0.05058760683760684,12,8,2
7525,Russia,Roman Zobnin,19,27,27,19,46,0.05337301587301587,11,6,6
7525,Russia,Denis Cheryshev,16,19,19,16,35,0.10225885225885226,10,2,8
7525,Russia,Daler Kuzyaev,11,12,12,11,23,0.030723443223443222,7,1,1
7525,Russia,Artem Dzyuba,7,10,10,7,17,0.0438034188034188,8,0,9
7529,Nigeria,John Michael Nchekwube Obinna,32,40,40,32,72,0.10896464646464646,10,9,18
7529,Nigeria,William Troost-Ekong,43,37,37,43,80,0.013131313131313131,10,14,1
7529,Nigeria,Onyinye Wilfred Ndidi,39,29,29,39,68,0.09393939393939393,11,13,14
7529,Nigeria,Abdullahi Shehu,31,18,18,31,49,0.03901515151515152,9,6,3
7529,Nigeria,Francis Odinaka Uzoho,14,12,12,14,26,0.08446969696969697,9,12,0
7529,Nigeria,Alex Iwobi,14,18,18,14,32,0.061868686868686865,10,7,9
7529,Nigeria,Odion Jude Ighalo,5,14,14,5,19,0.04949494949494949,8,0,11
7529,Nigeria,Brian Oladapo Idowu,23,19,19,23,42,0.13623737373737374,11,13,8
7529,Nigeria,Victor Moses,17,32,32,17,49,0.2,10,4,19
7529,Nigeria,Oghenekaro Etebo,62,56,56,62,118,0.10542929292929293,12,15,10
7529,Nigeria,Leon Aderemi Balogun,34,33,33,34,67,0.03535353535353535,8,13,4
7529,Nigeria,Ahmed Musa,4,6,6,4,10,0.03156565656565656,4,0,6
7529,Nigeria,Kelechi Promise Iheanacho,1,5,5,1,6,0.06275252525252525,6,0,3
7529,Croatia,Luka Modrić,55,48,48,55,103,0.16025641025641027,12,16,14
7529,Croatia,Ivan Strinić,36,28,28,36,64,0.010897435897435897,9,10,9
7529,Croatia,Ante Rebić,23,30,30,23,53,0.011111111111111112,11,6,17
7529,Croatia,Ivan Rakitić,55,54,54,55,109,0.06346153846153846,12,17,7
7529,Croatia,Dejan Lovren,48,44,44,48,92,0.0,9,14,5
7529,Croatia,Domagoj Vida,33,31,31,33,64,0.13012820512820508,11,12,1
7529,Croatia,Šime Vrsaljko,35,30,30,35,65,0.11976495726495726,11,8,13
7529,Croatia,Andrej Kramarić,10,21,21,10,31,0.13824786324786323,8,2,8
7529,Croatia,Mario Mandžukić,16,23,23,16,39,0.07179487179487179,10,0,12
7529,Croatia,Ivan Perišić,32,36,36,32,68,0.06303418803418802,12,7,18
7529,Croatia,Danijel Subašić,18,16,16,18,34,0.10032051282051281,10,14,0
7529,Croatia,Marcelo Brozović,24,19,19,24,43,0.11132478632478632,10,5,3
7529,Croatia,Mateo Kovačić,2,4,4,2,6,0.11794871794871796,3,0,0
7529,Croatia,Marko Pjaca,2,5,5,2,7,0.019230769230769232,6,0,4
7530,Australia,Andrew Nabbout,3,5,5,3,8,0.2174145299145299,7,1,4
7530,Australia,Trent Sainsbury,45,42,42,45,87,0.02564102564102564,9,23,2
7530,Australia,Mile Jedinak,30,27,27,30,57,0.014423076923076922,9,4,8
7530,Australia,Josh Risdon,23,34,34,23,57,0.4476495726495726,12,11,18
7530,Australia,Aziz Eraltay Behich,46,45,45,46,91,0.1111111111111111,9,6,25
7530,Australia,Aaron Mooy,48,38,38,48,86,0.022435897435897433,10,11,8
7530,Australia,Mathew Ryan,38,26,26,38,64,0.010683760683760682,8,23,0
7530,Australia,Mark Milligan,67,66,66,67,133,0.05662393162393162,9,25,4
7530,Australia,Tom Rogić,13,15,15,13,28,0.05021367521367521,7,2,14
7530,Australia,Robbie Kruse,11,14,14,11,25,0.00641025641025641,5,1,6
7530,Australia,Mathew Leckie,11,22,22,11,33,0.10256410256410256,9,1,17
7530,Australia,Tomi Jurić,2,4,4,2,6,0.20299145299145296,4,1,2
7530,Australia,Jackson Irvine,3,2,2,3,5,0.09615384615384615,3,1,1
7530,Australia,Daniel Arzani,2,2,2,2,4,0.0,3,0,1
7530,France,Benjamin Pavard,54,57,57,54,111,0.01784188034188034,9,13,33
7530,France,Corentin Tolisso,57,56,56,57,113,0.09316239316239316,12,18,9
7530,France,Raphaël Varane,60,43,43,60,103,0.002564102564102564,10,28,7
7530,France,Hugo Lloris,15,13,13,15,28,0.008547008547008546,5,13,0
7530,France,Samuel Yves Umtiti,55,43,43,55,98,0.04935897435897435,11,24,4
7530,France,Paul Pogba,48,58,58,48,106,0.11826923076923077,12,21,15
7530,France,Antoine Griezmann,10,21,21,10,31,0.13632478632478634,8,1,12
7530,France,N'Golo Kanté,56,43,43,56,99,0.023397435897435894,11,17,7
7530,France,Kylian Mbappé Lottin,19,24,24,19,43,0.11869658119658119,11,5,10
7530,France,Lucas Hernández Pi,41,42,42,41,83,0.20341880341880342,12,8,25
7530,France,Ousmane Dembélé,10,19,19,10,29,0.1696581196581196,8,0,15
7530,France,Nabil Fekir,10,13,13,10,23,0.040811965811965806,7,2,8
7530,France,Olivier Giroud,3,3,3,3,6,0.13536324786324785,5,1,3
7530,France,Blaise Matuidi,7,10,10,7,17,0.005555555555555556,5,2,5
7531,Iceland,Johann Berg Guðmunds­son,10,11,11,10,21,0.042755855255855256,8,3,6
7531,Iceland,Birkir Bjarnason,9,12,12,9,21,0.08509407259407259,11,3,4
7531,Iceland,Gylfi Þór Sigurðsson,15,23,23,15,38,0.11517926517926516,11,4,7
7531,Iceland,Emil Hallfreðsson,23,14,14,23,37,0.1551767676767677,12,3,1
7531,Iceland,Aron Einar Gunnarsson,11,7,7,11,18,0.027243589743589744,7,1,0
7531,Iceland,Ragnar Sigurðsson,10,6,6,10,16,0.012820512820512818,8,3,0
7531,Iceland,Hannes Þór Halldórsson,10,8,8,10,18,0.04664779664779664,9,8,0
7531,Iceland,Kári Árnason,10,10,10,10,20,0.14246031746031745,11,7,2
7531,Iceland,Alfreð Finnbogason,10,15,15,10,25,0.09784382284382283,11,3,13
7531,Iceland,Hörður Björgvin Magnússon,10,16,16,10,26,0.03535353535353535,10,4,9
7531,Iceland,Birkir Már Sævarsson,10,4,4,10,14,0.12599206349206346,9,6,1
7531,Iceland,Rúrik Gíslason,4,7,7,4,11,0.022075147075147072,7,2,3
7531,Iceland,Ari Freyr Skúlason,4,2,2,4,6,0.004856254856254856,4,0,0
7531,Iceland,Björn Bergmann Sigurðarson,1,2,2,1,3,0.0,2,0,1
7531,Argentina,Faustino Marcos Alberto Rojo,70,64,64,70,134,0.07364163614163614,13,28,7
7531,Argentina,Ángel Fabián Di María Hernández,33,32,32,33,65,0.0,9,1,20
7531,Argentina,Wilfredo Daniel Caballero,16,8,8,16,24,0.17368742368742368,6,11,0
7531,Argentina,Nicolás Alejandro Tagliafico,66,57,57,66,123,0.0,11,10,22
7531,Argentina,Nicolás Hernán Otamendi,70,64,64,70,134,0.001282051282051282,11,18,2
7531,Argentina,Eduardo Antonio Salvio,66,63,63,66,129,0.1274114774114774,11,11,16
7531,Argentina,Javier Alejandro Mascherano,134,119,119,134,253,0.04316239316239316,13,43,10
7531,Argentina,Lucas Rodrigo Biglia,44,46,46,44,90,0.07232905982905982,9,9,10
7531,Argentina,Maximiliano Eduardo Meza,41,41,41,41,82,0.05555555555555555,10,2,20
7531,Argentina,Sergio Leonel Agüero del Castillo,35,43,43,35,78,0.11935286935286933,11,3,20
7531,Argentina,Lionel Andrés Messi Cuccittini,59,86,86,59,145,0.023504273504273504,12,23,29
7531,Argentina,Éver Maximiliano David Banega,48,56,56,48,104,0.16159951159951158,11,11,7
7531,Argentina,Cristian David Pavón,7,11,11,7,18,0.1841880341880342,7,1,6
7531,Argentina,Gonzalo Gerardo Higuaín,5,4,4,5,9,0.19276556776556775,6,0,2
7532,Denmark,Christian Dannemann Eriksen,34,40,40,34,74,0.0422008547008547,10,7,13
7532,Denmark,Andreas Christensen,45,37,37,45,82,0.0007122507122507122,9,12,4
7532,Denmark,Henrik Dalsgaard,31,21,21,31,52,0.05555555555555555,9,14,8
7532,Denmark,William Vitved Kvist Jørgensen,17,14,14,17,31,0.0021367521367521365,8,4,3
7532,Denmark,Simon Thorup Kjær,32,30,30,32,62,0.020512820512820513,9,10,1
7532,Denmark,Yussuf Yurary Poulsen,21,30,30,21,51,0.0743996743996744,9,3,21
7532,Denmark,Thomas Delaney,29,32,32,29,61,0.11362433862433861,13,11,8
7532,Denmark,Pione Sisto Ifolo Emirmija,25,32,32,25,57,0.020299145299145296,9,7,10
7532,Denmark,Jens Stryger Larsen,26,23,23,26,49,0.12110805860805858,10,6,12
7532,Denmark,Kasper Schmeichel,17,10,10,17,27,0.0975936100936101,9,17,0
7532,Denmark,Nicolai Jørgensen,8,21,21,8,29,0.16183862433862434,11,3,16
7532,Denmark,Lasse Schöne,12,9,9,12,21,0.1798483923483923,10,4,1
7532,Denmark,Martin Braithwaite Christensen,3,3,3,3,6,0.056746031746031746,4,0,1
7532,Denmark,Mathias Jattah-Njie Jørgensen,2,0,0,2,2,0.0,2,0,0
7532,Peru,Miguel Ángel Trauco Saavedra,48,36,36,48,84,0.058226495726495714,10,25,5
7532,Peru,Víctor Yoshimar Yotún Flores,63,52,52,63,115,0.16420940170940168,12,17,12
7532,Peru,Édison Michael Flores Peralta,18,22,22,18,40,0.05042735042735042,8,4,8
7532,Peru,Jefferson Agustín Farfán Guadalupe,15,25,25,15,40,0.16848290598290597,10,2,20
7532,Peru,Christian Alberto Cueva Bravo,43,56,56,43,99,0.08568376068376068,12,11,27
7532,Peru,Luis Jan Piers Advíncula Castrillón,37,30,30,37,67,0.03205128205128205,9,6,12
7532,Peru,Renato Fabrizio Tapia Cortijo,20,20,20,20,40,0.05630341880341879,9,7,4
7532,Peru,Christian Guillermo Martín Ramos Garagay,26,25,25,26,51,0.009829059829059827,9,11,4
7532,Peru,Alberto Junior Rodríguez Valdelomar,25,18,18,25,43,0.08450854700854701,9,10,2
7532,Peru,André Martín Carrillo Díaz,29,36,36,29,65,0.15170940170940173,11,7,11
7532,Peru,Pedro David Gallese Quiróz,8,6,6,8,14,0.02564102564102564,4,7,0
7532,Peru,José Paolo Guerrero Gonzáles,5,11,11,5,16,0.02457264957264957,6,1,4
7532,Peru,Pedro Jesús Aquino Sánchez,8,7,7,8,15,0.185042735042735,6,3,1
7532,Peru,Raúl Mario Ruidíaz Misitich,2,3,3,2,5,0.05705128205128205,5,0,1
7533,Brazil,Gabriel Fernando de Jesus,11,20,20,11,31,0.0999084249084249,9,1,12
7533,Brazil,Carlos Henrique Casimiro,33,21,21,33,54,0.02751831501831502,9,10,2
7533,Brazil,Philippe Coutinho Correia,67,67,67,67,134,0.021978021978021976,12,21,21
7533,Brazil,Marcelo Vieira da Silva Júnior,67,73,73,67,140,0.03450854700854701,12,16,34
7533,Brazil,Alisson Ramsés Becker,12,5,5,12,17,0.05138888888888888,7,6,0
7533,Brazil,João Miranda de Souza Filho,63,54,54,63,117,0.07506105006105006,11,29,2
7533,Brazil,Thiago Emiliano da Silva,49,41,41,49,90,0.012347374847374845,10,18,0
7533,Brazil,Willian Borges da Silva,29,38,38,29,67,0.013888888888888888,12,4,19
7533,Brazil,Neymar da Silva Santos Junior,32,52,52,32,84,0.1014957264957265,12,4,16
7533,Brazil,Danilo Luiz da Silva,53,41,41,53,94,0.0760989010989011,11,19,14
7533,Brazil,José Paulo Bezzera Maciel Júnior,24,27,27,24,51,0.1033119658119658,9,3,7
7533,Brazil,Fernando Luiz Roza,13,7,7,13,20,0.08484432234432235,7,4,1
7533,Brazil,Renato Soares de Oliveira Augusto,15,17,17,15,32,0.2037698412698412,10,3,5
7533,Brazil,Roberto Firmino Barbosa de Oliveira,5,10,10,5,15,0.0579059829059829,5,1,6
7533,Switzerland,Valon Behrami,42,34,34,42,76,0.004734848484848485,10,5,4
7533,Switzerland,Stephan Lichtsteiner,34,27,27,34,61,0.16982323232323235,9,13,12
7533,Switzerland,Manuel Obafemi Akanji,60,54,54,60,114,0.0808080808080808,10,22,1
7533,Switzerland,Xherdan Shaqiri,35,42,42,35,77,0.13377525252525252,11,7,22
7533,Switzerland,Haris Seferović,5,12,12,5,17,0.16843434343434344,8,1,7
7533,Switzerland,Fabian Lukas Schär,46,43,43,46,89,0.03554292929292929,9,10,1
7533,Switzerland,Steven Zuber,21,27,27,21,48,0.0,7,4,14
7533,Switzerland,Ricardo Iván Rodríguez Araya,32,29,29,32,61,0.1340909090909091,9,8,17
7533,Switzerland,Granit Xhaka,50,51,51,50,101,0.010037878787878788,11,19,10
7533,Switzerland,Blerim Džemaili,20,30,30,20,50,0.2557449494949495,10,3,12
7533,Switzerland,Yann Sommer,15,11,11,15,26,0.0672979797979798,7,9,0
7533,Switzerland,Denis Lemi Zakaria Lako Lado,3,2,2,3,5,0.1130050505050505,4,0,0
7533,Switzerland,Breel-Donald Embolo,0,1,1,0,1,0.0,1,0,1
7534,Mexico,Carlos Alberto Vela Garrido,19,23,23,19,42,0.014957264957264954,8,1,11
7534,Mexico,Héctor Miguel Herrera López,32,38,38,32,70,0.13653846153846153,12,11,12
7534,Mexico,Jesús Daniel Gallardo Vasconcelos,38,27,27,38,65,0.07127594627594629,10,17,8
7534,Mexico,Héctor Alfredo Moreno Herrera,24,21,21,24,45,0.03814102564102564,11,10,1
7534,Mexico,Hugo Ayala Castro,14,12,12,14,26,0.034188034188034185,7,5,1
7534,Mexico,Francisco Guillermo Ochoa Magaña,20,12,12,20,32,0.05328144078144078,9,17,0
7534,Mexico,Hirving Rodrigo Lozano Bahena,20,25,25,20,45,0.024465811965811962,8,1,17
7534,Mexico,José Andrés Guardado Hernández,23,23,23,23,46,0.031303418803418796,10,7,5
7534,Mexico,Javier Hernández Balcázar,10,18,18,10,28,0.10192307692307692,9,4,14
7534,Mexico,Carlos Joel Salcedo Hernández,19,15,15,19,34,0.08261599511599513,10,9,4
7534,Mexico,Miguel Arturo Layún Prado,14,17,17,14,31,0.2476953601953602,11,5,11
7534,Mexico,Edson Omar Álvarez Velázquez,4,5,5,4,9,0.054914529914529914,4,2,3
7534,Mexico,Raúl Alonso Jiménez Rodríguez,5,9,9,5,14,0.018055555555555557,5,2,6
7534,Mexico,Rafael Márquez Álvarez,5,2,2,5,7,0.04561965811965812,4,2,0
7534,Germany,Thomas Müller,34,50,50,34,84,0.005341880341880342,9,3,34
7534,Germany,Mesut Özil,70,71,71,70,141,0.03258547008547008,11,24,17
7534,Germany,Sami Khedira,40,46,46,40,86,0.03952991452991453,9,14,9
7534,Germany,Manuel Neuer,15,8,8,15,23,0.0766025641025641,5,8,0
7534,Germany,Marvin Plattenhardt,20,23,23,20,43,0.04166666666666666,8,5,12
7534,Germany,Toni Kroos,76,62,62,76,138,0.061965811965811975,12,30,8
7534,Germany,Jérôme Boateng,69,67,67,69,136,0.00641025641025641,12,45,6
7534,Germany,Joshua Kimmich,71,71,71,71,142,0.0844017094017094,12,17,46
7534,Germany,Timo Werner,14,17,17,14,31,0.3829059829059829,10,0,13
7534,Germany,Julian Draxler,48,49,49,48,97,0.03461538461538462,10,9,16
7534,Germany,Mats Hummels,35,22,22,35,57,0.08696581196581196,11,17,2
7534,Germany,Marco Reus,22,28,28,22,50,0.11688034188034188,10,3,9
7534,Germany,Mario Gómez García,1,3,3,1,4,0.03568376068376068,4,1,2
7534,Germany,Julian Brandt,6,4,4,6,10,0.07371794871794872,5,1,3
7535,Serbia,Aleksandar Mitrović,11,26,26,11,37,0.22297008547008546,9,0,16
7535,Serbia,Nikola Milenković,41,35,35,41,76,0.247008547008547,10,12,0
7535,Serbia,Sergej Milinković-Savić,25,42,42,25,67,0.07596153846153847,12,9,23
7535,Serbia,Adem Ljajić,14,13,13,14,27,0.08055555555555555,7,3,6
7535,Serbia,Aleksandar Kolarov,35,28,28,35,63,0.07799145299145298,10,9,11
7535,Serbia,Nemanja Matić,41,32,32,41,73,0.07115384615384615,10,5,4
7535,Serbia,Branislav Ivanović,44,37,37,44,81,0.05555555555555555,8,16,15
7535,Serbia,Vladimir Stojković,13,3,3,13,16,0.0438034188034188,6,10,0
7535,Serbia,Duško Tošić,39,35,35,39,74,0.25384615384615383,9,16,1
7535,Serbia,Dušan Tadić,20,31,31,20,51,0.10737179487179487,10,3,19
7535,Serbia,Luka Milivojević,44,40,40,44,84,0.14743589743589744,10,18,2
7535,Serbia,Filip Kostić,1,8,8,1,9,0.10032051282051282,7,0,3
7535,Serbia,Antonio Rukavina,5,3,3,5,8,0.025854700854700853,5,1,1
7535,Serbia,Aleksandar Prijović,2,2,2,2,4,0.0,3,1,2
7535,Costa Rica,Johan Alberto Venegas Ulloa,13,23,23,13,36,0.05502136752136752,9,4,17
7535,Costa Rica,Francisco Javier Calvo Quesada,42,30,30,42,72,0.15827991452991452,11,14,10
7535,Costa Rica,Óscar Esau Duarte Gaitán,45,44,44,45,89,0.059508547008547005,13,16,9
7535,Costa Rica,David Alberto Guzmán Pérez,39,39,39,39,78,0.021367521367521364,11,12,7
7535,Costa Rica,Giancarlo González Castro,35,24,24,35,59,0.0021367521367521365,10,10,1
7535,Costa Rica,Bryan Ruiz González,42,52,52,42,94,0.029113247863247864,13,6,14
7535,Costa Rica,Marcos Danilo Ureña Porras,6,7,7,6,13,0.19647435897435897,7,1,6
7535,Costa Rica,Cristian Gamboa Luna,35,36,36,35,71,0.029113247863247864,10,9,8
7535,Costa Rica,Celso Borges Mora,43,44,44,43,87,0.07184829059829059,13,6,8
7535,Costa Rica,Johnny Acosta Zamora,26,22,22,26,48,0.0672008547008547,9,7,1
7535,Costa Rica,Keylor Navas Gamboa,17,13,13,17,30,0.040811965811965806,9,15,0
7535,Costa Rica,Christian Bolaños Navarro,19,24,24,19,43,0.0251068376068376,10,3,14
7535,Costa Rica,Joel Nathaniel Campbell Samuels,9,13,13,9,22,0.131517094017094,9,2,8
7535,Costa Rica,Daniel Colindres Solera,5,5,5,5,10,0.12409188034188035,6,0,2
7536,Panama,Armando Enrique Cooper Whitaker,28,27,27,28,55,0.09429945054945053,13,7,8
7536,Panama,Fidel Escobar Mendieta,22,17,17,22,39,0.16668192918192917,11,14,0
7536,Panama,Blas Antonio Miguel Pérez Ortega,10,17,17,10,27,0.21655982905982904,11,0,11
7536,Panama,Aníbal Cesis Godoy,40,40,40,40,80,0.04845848595848595,12,10,10
7536,Panama,Michael Amir Murillo Bermudez,37,36,36,37,73,0.03514957264957264,9,14,10
7536,Panama,Edgar Yoel Bárcenas Herrera,16,20,20,16,36,0.0,7,3,15
7536,Panama,Gabriel Enrique Gómez Girón,44,32,32,44,76,0.19145299145299144,13,10,6
7536,Panama,José Luis Rodríguez Francis,7,15,15,7,22,0.054181929181929184,6,0,7
7536,Panama,Erick Javier Davis Grajales,36,31,31,36,67,0.0,10,6,7
7536,Panama,Román Aureliano Torres Morcillo,17,18,18,17,35,0.09612332112332111,10,13,1
7536,Panama,Jaime Manuel Penedo Cano,8,2,2,8,10,0.0016025641025641025,6,8,0
